"","X","datahora","medio","Alcance","LIKES","rtas","cliks","comments","compartida","fecha","hora","datahoraposi","POSTID","datadate","FOTO","img_word","pro_spon","TEMA1","TEMA2","N_FOTOS","Grund","tokens"
"7591",181,"2022-01-23T08:12:23","Publicación de Facebook",1424,62,NA,173,10,1,"2022-01-23","08:12:23","2022-01-23 08:12:23","die Omikro","2022-01-23",NA,NA,NA,NA,NA,NA,NA,"stehe"
"7592",181,"2022-01-23T08:12:23","Publicación de Facebook",1424,62,NA,173,10,1,"2022-01-23","08:12:23","2022-01-23 08:12:23","die Omikro","2022-01-23",NA,NA,NA,NA,NA,NA,NA,"impfen"
"7593",181,"2022-01-23T08:12:23","Publicación de Facebook",1424,62,NA,173,10,1,"2022-01-23","08:12:23","2022-01-23 08:12:23","die Omikro","2022-01-23",NA,NA,NA,NA,NA,NA,NA,"vertraue"
"7594",181,"2022-01-23T08:12:23","Publicación de Facebook",1424,62,NA,173,10,1,"2022-01-23","08:12:23","2022-01-23 08:12:23","die Omikro","2022-01-23",NA,NA,NA,NA,NA,NA,NA,"wissenschaft"
"7595",181,"2022-01-23T08:12:23","Publicación de Facebook",1424,62,NA,173,10,1,"2022-01-23","08:12:23","2022-01-23 08:12:23","die Omikro","2022-01-23",NA,NA,NA,NA,NA,NA,NA,"pflicht"
"7596",181,"2022-01-23T08:12:23","Publicación de Facebook",1424,62,NA,173,10,1,"2022-01-23","08:12:23","2022-01-23 08:12:23","die Omikro","2022-01-23",NA,NA,NA,NA,NA,NA,NA,"erreichen"
"7597",181,"2022-01-23T08:12:23","Publicación de Facebook",1424,62,NA,173,10,1,"2022-01-23","08:12:23","2022-01-23 08:12:23","die Omikro","2022-01-23",NA,NA,NA,NA,NA,NA,NA,"gegenteil"
"7598",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","november"
"7599",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","dezember"
"7600",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","2021"
"7601",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","viele"
"7602",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","menschen"
"7603",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","trotz"
"7604",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","zweifacher"
"7605",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","impfung"
"7606",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","delta"
"7607",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","variante"
"7608",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","virus"
"7609",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","erkrankt"
"7610",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","viele"
"7611",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","gesagt"
"7612",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","impfung"
"7613",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","wäre"
"7614",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","durchzustehen"
"7615",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","präventive"
"7616",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","wirkung"
"7617",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","funktioniert"
"7618",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","diejenigen"
"7619",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","genesenenstatus"
"7620",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","mai"
"7621",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","juni"
"7622",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","2022"
"7623",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","seit"
"7624",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","15"
"7625",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","januar"
"7626",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","sorgt"
"7627",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","verständlicherweise"
"7628",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","unmut"
"7629",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","bevölkerung"
"7630",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","genesene"
"7631",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","verlieren"
"7632",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","sofort"
"7633",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","drei"
"7634",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","monaten"
"7635",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","status"
"7636",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","stichtagsregelung"
"7637",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","wäre"
"7638",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","besser"
"7639",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","herr"
"7640",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","lauterbach"
"7641",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","viele"
"7642",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","gutmütige"
"7643",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","menschen"
"7644",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","empfinden"
"7645",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","willkür"
"7646",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","aktuellen"
"7647",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","corona"
"7648",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","politik"
"7649",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","kurz"
"7650",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","winterferien"
"7651",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","februar"
"7652",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","müssen"
"7653",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","nochmal"
"7654",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","altem"
"7655",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","mrna"
"7656",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","impfstoff"
"7657",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","boostern"
"7658",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","vermutlich"
"7659",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","mai"
"7660",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","neue"
"7661",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","mrna"
"7662",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","impfstoff"
"7663",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","omikron"
"7664",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","angepasst"
"7665",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","start"
"7666",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","wäre"
"7667",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","impfung"
"7668",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","anknüpfend"
"7669",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","genesung"
"7670",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","logische"
"7671",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","entscheidung"
"7672",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","aktionismus"
"7673",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","karl"
"7674",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","lauterbach"
"7675",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","führt"
"7676",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","mehr"
"7677",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","vertrauen"
"7678",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","staatliches"
"7679",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","agieren"
"7680",182,"2022-01-22T23:30:40","Publicación de Facebook",1282,39,NA,125,58,2,"2022-01-22","23:30:40","2022-01-22 23:30:40","ember/Deze","2022-01-22","worter","worter","gebastelt","CORONA","Genesenenstatus",1,"böse","pandemie"
"7681",183,"2022-01-22T22:30:02","Publicación de Facebook",502,1,NA,0,0,0,"2022-01-22","22:30:02","2022-01-22 22:30:02","iel Arbeit","2022-01-22",NA,NA,NA,NA,NA,NA,NA,"arbeit"
"7682",183,"2022-01-22T22:30:02","Publicación de Facebook",502,1,NA,0,0,0,"2022-01-22","22:30:02","2022-01-22 22:30:02","iel Arbeit","2022-01-22",NA,NA,NA,NA,NA,NA,NA,"einfach"
"7683",183,"2022-01-22T22:30:02","Publicación de Facebook",502,1,NA,0,0,0,"2022-01-22","22:30:02","2022-01-22 22:30:02","iel Arbeit","2022-01-22",NA,NA,NA,NA,NA,NA,NA,"philipp"
"7684",183,"2022-01-22T22:30:02","Publicación de Facebook",502,1,NA,0,0,0,"2022-01-22","22:30:02","2022-01-22 22:30:02","iel Arbeit","2022-01-22",NA,NA,NA,NA,NA,NA,NA,"keel"
"7685",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","cdu"
"7686",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","bundesparteitag"
"7687",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","ziemlich"
"7688",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","erfolgreich"
"7689",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","sächsischer"
"7690",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","sicht"
"7691",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","wahlniederlage"
"7692",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","neuaufstellung"
"7693",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","beantwortet"
"7694",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","genug"
"7695",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","gejammert"
"7696",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","angegriffen"
"7697",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","deutschland"
"7698",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","braucht"
"7699",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","konservative"
"7700",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","ideen"
"7701",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","bewahrenswerte"
"7702",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","erhalten"
"7703",184,"2022-01-22T14:17:39","Publicación de Facebook",0,46,NA,134,7,1,"2022-01-22","14:17:39","2022-01-22 14:17:39","r CDU-#Bun","2022-01-22","worter","worter","gebastelt","CDU","Bundesparteitag",1,"Glückwunsch","modernes"
